"gbif_valid_name","fb_sci_name","gbif_valid_key","gbif_synonym","GBIF_NC_records","GBIF_NC_n_cells_01"
"Odontoscion eurymesops","Odontoscion eurymesops",2399627,FALSE,8,4
"Odontoscion xanthops","Odontoscion xanthops",2399626,FALSE,26,19
"Odonus niger","Odonus niger",2407210,FALSE,1353,456
"Ogcocephalus darwini","Ogcocephalus darwini",5214838,FALSE,15,9
"Ogilbia cocoensis","Ogilbia cocoensis",2346407,FALSE,1,1
"Ogilbia galapagosensis","Ogilbia galapagosensis",2346388,FALSE,1,1
"Ogilbichthys ferocis","Ogilbichthys ferocis",2346351,FALSE,1,1
"Ogilbyina novaehollandiae","Ogilbyina novaehollandiae",2381828,FALSE,41,12
"Ogilbyina queenslandiae","Ogilbyina queenslandiae",2381833,FALSE,52,21
"Olisthops cyanomelas","Olisthops cyanomelas",2387397,FALSE,2779,304
"Oman ypsilon","Oman ypsilon",2395901,FALSE,1,1
"Omegophora armilla","Omegophora armilla",2407640,FALSE,528,279
"Omegophora cyanopunctata","Omegophora cyanopunctata",2407639,FALSE,58,25
"Omobranchus aurosplendidus","Omobranchus aurosplendidus",2396117,FALSE,1,1
"Omobranchus germaini","Omobranchus germaini",2396137,FALSE,46,15
"Omobranchus mekranensis","Omobranchus mekranensis",2396115,FALSE,1,1
"Omobranchus smithi","Omobranchus smithi",2396149,FALSE,1,1
"Ophioblennius atlanticus","Ophioblennius atlanticus",2395284,FALSE,407,114
"Ophioblennius clippertonensis","Ophioblennius clippertonensis",5961987,FALSE,1,1
"Ophioblennius steindachneri","Ophioblennius steindachneri",7987506,FALSE,863,194
"Ophiodon elongatus","Ophiodon elongatus",2336521,FALSE,9465,1265
"Ophthalmolepis lineolata","Ophthalmolepis lineolata",2383927,FALSE,3926,328
"Opisthocentrus ocellatus","Opisthocentrus ocellatus",5211331,FALSE,3,3
"Opisthocentrus tenuis","Opisthocentrus tenuis",5211337,FALSE,3,2
"Opisthocentrus zonope","Opisthocentrus zonope",5211336,FALSE,1,1
"Opistognathus aurifrons","Opistognathus aurifrons",2391774,FALSE,3432,192
"Opistognathus darwiniensis","Opistognathus darwiniensis",2391757,FALSE,9,6
"Opistognathus randalli","Opistognathus randalli",5961791,FALSE,60,36
"Oplegnathus conwayi","Oplegnathus conwayi",2392242,FALSE,99,31
"Oplegnathus insignis","Oplegnathus insignis",2392250,FALSE,39,11
"Optivus agastos","Optivus agastos",2357165,FALSE,576,94
"Orthonopias triacis","Orthonopias triacis",2333856,FALSE,70,20
"Orthopristis forbesi","Orthopristis forbesi",2382810,FALSE,30,19
"Ostorhinchus angustatus","Ostorhinchus angustatus",2397343,FALSE,247,112
"Ostorhinchus apogonoides","Ostorhinchus apogonoides",5962027,FALSE,160,56
"Ostorhinchus aureus","Ostorhinchus aureus",7193028,FALSE,381,179
"Ostorhinchus capricornis","Ostorhinchus capricornis",7193058,FALSE,100,64
"Ostorhinchus chrysotaenia","Ostorhinchus chrysotaenia",7193038,FALSE,29,23
"Ostorhinchus doederleini","Ostorhinchus doederleini",7193062,FALSE,388,113
"Ostorhinchus fasciatus","Ostorhinchus fasciatus",7193045,FALSE,1322,602
"Ostorhinchus flavus","Ostorhinchus flavus",7193059,FALSE,155,10
"Ostorhinchus limenus","Ostorhinchus limenus",8041364,FALSE,1655,72
"Ostorhinchus luteus","Ostorhinchus luteus",2397455,FALSE,25,17
"Ostorhinchus multilineatus","Ostorhinchus multilineatus",7193044,FALSE,26,21
"Ostorhinchus nigrofasciatus","Ostorhinchus nigrofasciatus",7193013,FALSE,298,173
"Ostorhinchus norfolcensis","Ostorhinchus norfolcensis",7803668,FALSE,395,17
"Ostorhinchus notatus","Ostorhinchus notatus",7921505,FALSE,16,9
"Ostorhinchus parvulus","Ostorhinchus parvulus",7193047,FALSE,56,35
"Ostorhinchus properuptus","Ostorhinchus properuptus",7193027,FALSE,146,86
"Ostorhinchus rubrimacula","Ostorhinchus rubrimacula",2397071,FALSE,28,16
"Ostorhinchus schlegeli","Ostorhinchus schlegeli",7193052,FALSE,1,1
"Ostorhinchus sealei","Ostorhinchus sealei",7193049,FALSE,39,28
"Ostorhinchus urostigmus","Ostorhinchus urostigmus",7771019,FALSE,1,1
"Ostorhinchus victoriae","Ostorhinchus victoriae",8270346,FALSE,295,37
"Ostorhinchus wassinki","Ostorhinchus wassinki",7193016,FALSE,246,70
"Ostracion cubicus","Ostracion cubicum",5213766,TRUE,1850,657
"Ostracion cyanurus","Ostracion cyanurus",5213778,FALSE,113,50
"Ostracion immaculatum","Ostracion immaculatum",5213785,FALSE,1,1
"Ostracion meleagris","Ostracion meleagris",8262148,FALSE,2447,673
"Ostracion solorense","Ostracion solorense",11207057,FALSE,112,65
"Ostracion whitleyi","Ostracion whitleyi",5213783,FALSE,70,31
"Othos dentex","Othos dentex",2388620,FALSE,1176,86
"Oxycercichthys veliferus","Oxycercichthys veliferus",2381799,FALSE,26,12
"Oxycheilinus bimaculatus","Oxycheilinus bimaculatus",2384363,FALSE,1370,332
"Oxycheilinus celebicus","Oxycheilinus celebicus",2384365,FALSE,116,77
"Oxycheilinus digramma","Oxycheilinus digramma",2384370,FALSE,1839,572
"Oxycheilinus mentalis","Oxycheilinus mentalis",2384356,FALSE,19,12
"Oxycheilinus orientalis","Oxycheilinus orientalis",2384359,FALSE,322,176
"Oxycheilinus unifasciatus","Oxycheilinus unifasciatus",2384367,FALSE,4478,449
"Oxycirrhites typus","Oxycirrhites typus",2375203,FALSE,243,162
"Oxyjulis californica","Oxyjulis californica",2383301,FALSE,1046,59
"Oxylebius pictus","Oxylebius pictus",2336510,FALSE,844,150
"Oxymonacanthus longirostris","Oxymonacanthus longirostris",2406917,FALSE,731,313
"Pachymetopon aeneum","Pachymetopon aeneum",2392598,FALSE,106,21
"Pachymetopon blochii","Pachymetopon blochii",2392589,FALSE,270,28
"Pachymetopon grande","Pachymetopon grande",2392595,FALSE,86,41
"Pagellus acarne","Pagellus acarne",2392566,FALSE,1391,305
"Pagellus erythrinus","Pagellus erythrinus",2392554,FALSE,1272,278
"Pagrus auratus","Pagrus auratus",9770885,FALSE,20562,2114
"Pagrus auriga","Pagrus auriga",5210933,FALSE,451,122
"Pagrus pagrus","Pagrus pagrus",5210913,FALSE,1637,524
"Parablennius gattorugine","Parablennius gattorugine",2395767,FALSE,6348,883
"Parablennius incognitus","Parablennius incognitus",2395735,FALSE,428,175
"Parablennius intermedius","Parablennius intermedius",2395795,FALSE,333,44
"Parablennius laticlavius","Parablennius laticlavius",2395762,FALSE,323,91
"Parablennius marmoreus","Parablennius marmoreus",2395741,FALSE,2056,102
"Parablennius pilicornis","Parablennius pilicornis",2395292,FALSE,1975,274
"Parablennius rouxi","Parablennius rouxi",2395755,FALSE,1253,206
"Parablennius sanguinolentus","Parablennius sanguinolentus",2395803,FALSE,794,360
"Parablennius serratolineatus","Parablennius serratolineatus",2395739,FALSE,27,4
"Parablennius tasmanianus","Parablennius tasmanianus",2395799,FALSE,533,106
"Parablennius zvonimiri","Parablennius zvonimiri",2395748,FALSE,360,159
"Paracaesio xanthura","Paracaesio xanthura",2384699,FALSE,205,57
"Paracanthurus hepatus","Paracanthurus hepatus",2379534,FALSE,486,212
"Paracentropyge multifasciata","Paracentropyge multifasciata",2396514,FALSE,111,72
"Parachaetodon ocellatus","Parachaetodon ocellatus",2385661,FALSE,1257,532
"Paracheilinus cyaneus","Paracheilinus cyaneus",2383899,FALSE,14,12
"Paracheilinus octotaenia","Paracheilinus octotaenia",2383904,FALSE,45,19
"Paracirrhites arcatus","Paracirrhites arcatus",5208726,FALSE,6850,682
"Paracirrhites forsteri","Paracirrhites forsteri",5208733,FALSE,5352,904
"Paracirrhites hemistictus","Paracirrhites hemistictus",5208730,FALSE,1591,137
"Paracirrhites nisus","Paracirrhites nisus",5208732,FALSE,16,7
"Paracirrhites xanthus","Paracirrhites xanthus",5208729,FALSE,48,15
"Paradiancistrus cuyoensis","Paradiancistrus cuyoensis",2346259,FALSE,1,1
"Paragobiodon echinocephalus","Paragobiodon echinocephalus",2378093,FALSE,46,30
"Paragobiodon xanthosoma","Paragobiodon xanthosoma",2378101,FALSE,48,20
"Parajulis poecilepterus","Parajulis poecilepterus",2383563,FALSE,63,32
"Paralabrax albomaculatus","Paralabrax albomaculatus",2387724,FALSE,15,9
"Paralabrax auroguttatus","Paralabrax auroguttatus",2387727,FALSE,12,11
"Paralabrax clathratus","Paralabrax clathratus",2387731,FALSE,1331,94
"Paralabrax maculatofasciatus","Paralabrax maculatofasciatus",2387722,FALSE,250,68
"Paralabrax nebulifer","Paralabrax nebulifer",2387738,FALSE,512,63
"Paraluteres prionurus","Paraluteres prionurus",2406788,FALSE,333,206
"Paramonacanthus japonicus","Paramonacanthus japonicus",5213424,FALSE,6,5
"Paranotothenia magellanica","Paranotothenia magellanica",2385936,FALSE,337,130
"Paranthias colonus","Paranthias colonus",2387693,FALSE,514,144
"Paranthias furcifer","Paranthias furcifer",2387685,FALSE,345,80
"Parapercis australis","Parapercis australis",5209975,FALSE,327,122
"Parapercis clathrata","Parapercis clathrata",5210021,FALSE,968,279
"Parapercis colias","Parapercis colias",5210010,FALSE,7675,788
"Parapercis haackei","Parapercis haackei",5210061,FALSE,533,68
"Parapercis lineopunctata","Parapercis lineopunctata",5210016,FALSE,68,35
"Parapercis millepunctata","Parapercis millepunctata",5209994,FALSE,523,153
"Parapercis multiplicata","Parapercis multiplicata",5210035,FALSE,34,29
"Parapercis pacifica","Parapercis pacifica",5210036,FALSE,113,66
"Parapercis queenslandica","Parapercis queenslandica",5209997,FALSE,247,104
"Parapercis ramsayi","Parapercis ramsayi",5210065,FALSE,371,42
"Parapercis schauinslandii","Parapercis schauinslandii",5210058,FALSE,216,104
"Parapercis snyderi","Parapercis snyderi",5209971,FALSE,127,63
"Parapercis stricticeps","Parapercis stricticeps",5210006,FALSE,99,33
"Parapercis tetracantha","Parapercis tetracantha",5209998,FALSE,144,72
"Parapercis xanthogramma","Parapercis xanthogramma",5209977,FALSE,61,33
"Parapercis xanthozona","Parapercis xanthozona",5210012,FALSE,328,134
"Paraplesiops bleekeri","Paraplesiops bleekeri",2389746,FALSE,176,25
"Paraplesiops meleagris","Paraplesiops meleagris",2389751,FALSE,448,99
"Paraplesiops poweri","Paraplesiops poweri",2389757,FALSE,11,6
"Paraplotosus butleri","Paraplotosus butleri",2341938,FALSE,93,38
"Parapriacanthus dispar","Parapriacanthus dispar",2374415,FALSE,1,1
"Parapriacanthus elongatus","Parapriacanthus elongatus",2374413,FALSE,124,41
"Parapriacanthus ransonneti","Parapriacanthus ransonneti",2374418,FALSE,238,186
"Parapristipoma octolineatum","Parapristipoma octolineatum",2382486,FALSE,33,27
"Parapristipoma trilineatum","Parapristipoma trilineatum",9715060,FALSE,37,29
"Parascorpis typus","Parascorpis typus",2397659,FALSE,88,16
"Paratrachichthys trailli","Paratrachichthys trailli",2357071,FALSE,1309,646
"Pareques acuminatus","Pareques acuminatus",2399906,FALSE,1761,214
"Pareques perissa","Pareques perissa",2399912,FALSE,3,2
"Pareques viola","Pareques viola",2399901,FALSE,48,32
"Parequula melbournensis","Parequula melbournensis",5208050,FALSE,1354,478
"Paristiopterus gallipavo","Paristiopterus gallipavo",2375227,FALSE,266,167
"Paristiopterus labiosus","Paristiopterus labiosus",2375228,FALSE,545,304
"Parma alboscapularis","Parma alboscapularis",2399355,FALSE,273,56
"Parma bicolor","Parma bicolor",2399351,FALSE,56,26
"Parma kermadecensis","Parma kermadecensis",2399357,FALSE,20,7
"Parma mccullochi","Parma mccullochi",2399354,FALSE,553,73
"Parma microlepis","Parma microlepis",2399347,FALSE,2582,134
"Parma occidentalis","Parma occidentalis",2399356,FALSE,293,48
"Parma oligolepis","Parma oligolepis",2399346,FALSE,195,42
"Parma polylepis","Parma polylepis",2399352,FALSE,460,40
"Parma unifasciata","Parma unifasciata",2399353,FALSE,1022,68
"Parma victoriae","Parma victoriae",2399342,FALSE,1761,193
"Parupeneus barberinoides","Parupeneus barberinoides",2396713,FALSE,755,271
"Parupeneus barberinus","Parupeneus barberinus",2396650,FALSE,2059,679
"Parupeneus chrysopleuron","Parupeneus chrysopleuron",2396687,FALSE,518,289
"Parupeneus ciliatus","Parupeneus ciliatus",2396716,FALSE,540,248
"Parupeneus crassilabris","Parupeneus crassilabris",2396740,FALSE,560,232
"Parupeneus cyclostomus","Parupeneus cyclostomus",2396655,FALSE,4140,850
"Parupeneus forsskali","Parupeneus forsskali",2396749,FALSE,319,109
"Parupeneus heptacanthus","Parupeneus heptacanthus",2396606,FALSE,1919,685
"Parupeneus indicus","Parupeneus indicus",2396727,FALSE,1842,462
"Parupeneus insularis","Parupeneus insularis",2396744,FALSE,2805,288
"Parupeneus macronemus","Parupeneus macronemus",2396631,FALSE,884,150
"Parupeneus multifasciatus","Parupeneus multifasciatus",2396623,FALSE,9735,1057
"Parupeneus pleurostigma","Parupeneus pleurostigma",2396678,FALSE,1849,481
"Parupeneus porphyreus","Parupeneus porphyreus",2396693,FALSE,248,100
"Parupeneus spilurus","Parupeneus spilurus",2396642,FALSE,2654,368
"Patagonotothen cornucola","Patagonotothen cornucola",2385859,FALSE,13,9
"Patagonotothen guntheri","Patagonotothen guntheri",2385868,FALSE,2,2
"Patagonotothen tessellata","Patagonotothen tessellata",2385875,FALSE,11,8
"Patagonotothen wiltoni","Patagonotothen wiltoni",2385862,FALSE,2,2
"Pelates octolineatus","Pelates octolineatus",5208657,FALSE,322,74
"Pelates quadrilineatus","Pelates quadrilineatus",5208652,FALSE,2763,271
"Pelsartia humeralis","Pelsartia humeralis",2374462,FALSE,33,14
"Pempheris adspersa","Pempheris adspersa",2374406,FALSE,231,50
"Pempheris adusta","Pempheris adusta",2374385,FALSE,54,42
"Pempheris affinis","Pempheris affinis",2374381,FALSE,1052,76
"Pempheris analis","Pempheris analis",2374371,FALSE,217,57
"Pempheris compressa","Pempheris compressa",2374408,FALSE,1078,71
"Pempheris klunzingeri","Pempheris klunzingeri",2374370,FALSE,860,225
"Pempheris mangula","Pempheris mangula",2374389,FALSE,10,6
"Pempheris molucca","Pempheris molucca",2374383,FALSE,12,7
"Pempheris multiradiata","Pempheris multiradiata",2374394,FALSE,1726,255
"Pempheris ornata","Pempheris ornata",2374382,FALSE,71,12
"Pempheris oualensis","Pempheris oualensis",2374387,FALSE,997,251
"Pempheris schomburgkii","Pempheris schomburgkii",2374373,FALSE,356,123
"Pempheris schwenkii","Pempheris schwenkii",2374399,FALSE,78,47
"Pempheris vanicolensis","Pempheris vanicolensis",2374398,FALSE,112,65
"Pentaceropsis recurvirostris","Pentaceropsis recurvirostris",5208742,FALSE,962,396
"Pentapodus aureofasciatus","Pentapodus aureofasciatus",2379934,FALSE,264,92
"Pentapodus caninus","Pentapodus caninus",2379907,FALSE,28,19
"Pentapodus emeryii","Pentapodus emeryii",2379916,FALSE,399,99
"Pentapodus paradiseus","Pentapodus paradiseus",2379912,FALSE,1042,325
"Pentapodus porosus","Pentapodus porosus",2379935,FALSE,1000,321
"Pentapodus trivittatus","Pentapodus trivittatus",2379901,FALSE,104,69
"Pentapodus vitta","Pentapodus vitta",2379940,FALSE,470,78
"Pervagor alternans","Pervagor alternans",2406827,FALSE,83,46
"Pervagor aspricaudus","Pervagor aspricaudus",2406822,FALSE,344,135
"Pervagor janthinosoma","Pervagor janthinosoma",2406809,FALSE,336,150
"Pervagor marginalis","Pervagor marginalis",2406830,FALSE,48,9
"Pervagor melanocephalus","Pervagor melanocephalus",2406817,FALSE,73,50
"Petroscirtes breviceps","Petroscirtes breviceps",2395408,FALSE,177,84
"Petroscirtes fallax","Petroscirtes fallax",2395432,FALSE,106,32
"Petroscirtes lupus","Petroscirtes lupus",2395414,FALSE,502,32
"Petroscirtes mitratus","Petroscirtes mitratus",2395424,FALSE,162,53
"Phanerodon atripes","Phanerodon atripes",2389268,FALSE,5,4
"Pholidapus dybowskii","Pholidapus dybowskii",2394967,FALSE,6,5
"Pholidichthys leucotaenia","Pholidichthys leucotaenia",2384690,FALSE,71,37
"Pholis crassispina","Pholis crassispina",5210429,FALSE,6,4
"Pholis gunnellus","Pholis gunnellus",5210421,FALSE,6758,1281
"Phyllogobius platycephalops","Phyllogobius platycephalops",2378954,FALSE,5,5
"Pictichromis paccagnellorum","Pictichromis paccagnellorum",9975637,FALSE,53,33
"Pictichromis porphyrea","Pictichromis porphyrea",2381584,FALSE,90,48
"Pictilabrus laticlavius","Pictilabrus laticlavius",2383363,FALSE,3599,320
"Pictilabrus viridis","Pictilabrus viridis",2383371,FALSE,61,18
"Pinguipes brasilianus","Pinguipes brasilianus",2387109,FALSE,294,87
"Pinguipes chilensis","Pinguipes chilensis",2387112,FALSE,98,33
"Plagiotremus azaleus","Plagiotremus azaleus",2395978,FALSE,429,133
"Plagiotremus ewaensis","Plagiotremus ewaensis",2395972,FALSE,438,130
"Plagiotremus goslinei","Plagiotremus goslinei",2395999,FALSE,627,151
"Plagiotremus laudandus","Plagiotremus laudandus",4286043,FALSE,283,155
"Plagiotremus phenax","Plagiotremus phenax",2395992,FALSE,19,17
"Plagiotremus rhinorhynchos","Plagiotremus rhinorhynchos",2395981,FALSE,946,388
"Plagiotremus tapeinosoma","Plagiotremus tapeinosoma",2395993,FALSE,2471,466
"Plagiotremus townsendi","Plagiotremus townsendi",2395976,FALSE,19,12
"Planiliza melinoptera","Planiliza melinoptera",9520622,FALSE,1,1
"Platax batavianus","Platax batavianus",2394317,FALSE,616,394
"Platax boersii","Platax boersii",2394310,FALSE,76,47
"Platax orbicularis","Platax orbicularis",2394300,FALSE,1020,454
"Platax pinnatus","Platax pinnatus",2394307,FALSE,444,293
"Platax teira","Platax teira",2394312,FALSE,1032,627
"Platycephalus bassensis","Platycephalus bassensis",5201387,FALSE,2502,321
"Platycephalus endrachtensis","Platycephalus endrachtensis",5201402,FALSE,225,92
"Platycephalus fuscus","Platycephalus fuscus",5201404,FALSE,11091,208
"Platycephalus laevigatus","Platycephalus laevigatus",5201397,FALSE,241,86
"Platycephalus richardsoni","Platycephalus richardsoni",5201392,FALSE,1508,382
"Platycephalus speculator","Platycephalus speculator",5201384,FALSE,472,232
"Platygillellus rubellulus","Platygillellus rubellulus",2390140,FALSE,1,1
"Plectorhinchus albovittatus","Plectorhinchus albovittatus",2382626,FALSE,108,58
"Plectorhinchus caeruleonothus","Plectorhinchus caeruleonothus",8591117,FALSE,28,16
"Plectorhinchus chaetodonoides","Plectorhinchus chaetodonoides",2382701,FALSE,830,378
"Plectorhinchus chrysotaenia","Plectorhinchus chrysotaenia",2382760,FALSE,122,45
"Plectorhinchus diagrammus","Plectorhinchus diagrammus",2382618,FALSE,18,13
"Plectorhinchus flavomaculatus","Plectorhinchus flavomaculatus",2382732,FALSE,1366,193
"Plectorhinchus gibbosus","Plectorhinchus gibbosus",9815299,FALSE,373,213
"Plectorhinchus lessonii","Plectorhinchus lessonii",2382643,FALSE,164,111
"Plectorhinchus lineatus","Plectorhinchus lineatus",2382650,FALSE,466,201
"Plectorhinchus multivittatus","Plectorhinchus multivittatus",2382697,FALSE,105,56
"Plectorhinchus picus","Plectorhinchus picus",2382467,FALSE,576,334
"Plectorhinchus polytaenia","Plectorhinchus polytaenia",2382776,FALSE,202,97
"Plectorhinchus vittatus","Plectorhinchus vittatus",2382755,FALSE,754,314
"Plectranthias nanus","Plectranthias nanus",2388039,FALSE,10,9
"Plectroglyphidodon dickii","Plectroglyphidodon dickii",2398924,FALSE,4015,466
"Plectroglyphidodon flaviventris","Plectroglyphidodon flaviventris",2398964,FALSE,44,21
"Plectroglyphidodon imparipennis","Plectroglyphidodon imparipennis",2398959,FALSE,1408,275
"Plectroglyphidodon johnstonianus","Plectroglyphidodon johnstonianus",2398965,FALSE,6437,583
"Plectroglyphidodon lacrymatus","Stegastes lacrymatus",2398933,TRUE,5294,633
"Plectroglyphidodon leucozonus","Plectroglyphidodon leucozonus",2398942,FALSE,194,111
"Plectroglyphidodon phoenixensis","Plectroglyphidodon phoenixensis",2398967,FALSE,303,77
"Plectropomus areolatus","Plectropomus areolatus",5210126,FALSE,230,138
"Plectropomus laevis","Plectropomus laevis",5210141,FALSE,3278,503
"Plectropomus leopardus","Plectropomus leopardus",5210114,FALSE,16744,460
"Plectropomus maculatus","Plectropomus maculatus",5210118,FALSE,3085,523
"Plectropomus oligacanthus","Plectropomus oligacanthus",5210122,FALSE,92,57
"Plectropomus pessuliferus","Plectropomus pessuliferus",5210131,FALSE,51,43
"Pleurosicya elongata","Pleurosicya elongata",2375643,FALSE,6,5
"Pleurosicya mossambica","Pleurosicya mossambica",2375642,FALSE,52,38
"Plotosus canius","Plotosus canius",2341920,FALSE,16,16
"Plotosus japonicus","Plotosus japonicus",2341927,FALSE,15,14
"Plotosus lineatus","Plotosus lineatus",7965247,FALSE,1437,419
"Pollachius pollachius","Pollachius pollachius",2415872,FALSE,10633,1213
"Pollachius virens","Pollachius virens",2415861,FALSE,20784,3588
"Polysteganus praeorbitalis","Polysteganus praeorbitalis",2392495,FALSE,23,14
"Polysteganus undulosus","Polysteganus undulosus",2392497,FALSE,11,8
"Pomacanthus arcuatus","Pomacanthus arcuatus",2396435,FALSE,9224,388
"Pomacanthus imperator","Pomacanthus imperator",2396426,FALSE,2679,795
"Pomacanthus navarchus","Pomacanthus navarchus",2396407,FALSE,205,86
"Pomacanthus paru","Pomacanthus paru",2396447,FALSE,5222,446
"Pomacanthus semicirculatus","Pomacanthus semicirculatus",2396399,FALSE,912,376
"Pomacanthus sexstriatus","Pomacanthus sexstriatus",2396414,FALSE,1279,491
"Pomacanthus xanthometopon","Pomacanthus xanthometopon",2396411,FALSE,243,133
"Pomacanthus zonipectus","Pomacanthus zonipectus",2396396,FALSE,280,140
"Pomacentrus adelus","Pomacentrus adelus",2398297,FALSE,1154,140
"Pomacentrus albimaculus","Pomacentrus albimaculus",2398328,FALSE,3,2
"Pomacentrus alexanderae","Pomacentrus alexanderae",2398313,FALSE,66,33
"Pomacentrus alleni","Pomacentrus alleni",2398369,FALSE,8,6
"Pomacentrus amboinensis","Pomacentrus amboinensis",2398345,FALSE,2353,312
"Pomacentrus aurifrons","Pomacentrus aurifrons",2398322,FALSE,35,21
"Pomacentrus auriventris","Pomacentrus auriventris",2398277,FALSE,123,54
"Pomacentrus australis","Pomacentrus australis",2398315,FALSE,620,109
"Pomacentrus baenschi","Pomacentrus baenschi",2398318,FALSE,9,6
"Pomacentrus bankanensis","Pomacentrus bankanensis",2398294,FALSE,2723,291
"Pomacentrus brachialis","Pomacentrus brachialis",2398325,FALSE,2443,228
"Pomacentrus burroughi","Pomacentrus burroughi",2398271,FALSE,21,17
"Pomacentrus caeruleus","Pomacentrus caeruleus",2398286,FALSE,163,79
"Pomacentrus callainus","Pomacentrus callainus",2398280,FALSE,308,59
"Pomacentrus chrysurus","Pomacentrus chrysurus",2398362,FALSE,610,156
"Pomacentrus coelestis","Pomacentrus coelestis",2398388,FALSE,3761,608
"Pomacentrus cuneatus","Pomacentrus cuneatus",2398387,FALSE,27,13
"Pomacentrus grammorhynchus","Pomacentrus grammorhynchus",2398263,FALSE,820,125
"Pomacentrus imitator","Pomacentrus imitator",2398350,FALSE,276,65
"Pomacentrus indicus","Pomacentrus indicus",2398358,FALSE,24,19
"Pomacentrus lepidogenys","Pomacentrus lepidogenys",2398390,FALSE,3874,245
"Pomacentrus microspilus","Pomacentrus microspilus",2398260,FALSE,32,14
"Pomacentrus milleri","Pomacentrus milleri",2398353,FALSE,414,113
"Pomacentrus moluccensis","Pomacentrus moluccensis",2398282,FALSE,4182,489
"Pomacentrus nagasakiensis","Pomacentrus nagasakiensis",2398320,FALSE,1275,220
"Pomacentrus nigromanus","Pomacentrus nigromanus",2398354,FALSE,154,79
"Pomacentrus nigromarginatus","Pomacentrus nigromarginatus",2398316,FALSE,105,68
"Pomacentrus opisthostigma","Pomacentrus opisthostigma",2398330,FALSE,8,6
"Pomacentrus pavo","Pomacentrus pavo",2398299,FALSE,622,204
"Pomacentrus philippinus","Pomacentrus philippinus",2398336,FALSE,2531,237
"Pomacentrus reidi","Pomacentrus reidi",2398317,FALSE,120,75
"Pomacentrus simsiang","Pomacentrus simsiang",2398281,FALSE,18,14
"Pomacentrus smithi","Pomacentrus smithi",2398309,FALSE,25,17
"Pomacentrus spilotoceps","Pomacentrus spilotoceps",2398335,FALSE,244,44
"Pomacentrus sulfureus","Pomacentrus sulfureus",2398340,FALSE,391,110
"Pomacentrus trichrourus","Pomacentrus trichrourus",2398290,FALSE,68,40
"Pomacentrus trilineatus","Pomacentrus trilineatus",2398269,FALSE,34,21
"Pomacentrus tripunctatus","Pomacentrus tripunctatus",2398373,FALSE,45,33
"Pomacentrus vaiuli","Pomacentrus vaiuli",2398267,FALSE,3646,417
"Pomacentrus wardi","Pomacentrus wardi",2398262,FALSE,3085,131
"Pomachromis fuscidorsalis","Pomachromis fuscidorsalis",2398274,FALSE,257,29
"Pomachromis richardsoni","Pomachromis richardsoni",2398170,FALSE,518,103
"Pomadasys incisus","Pomadasys incisus",2382461,FALSE,636,185
"Pomatomus saltatrix","Pomatomus saltatrix",5208090,FALSE,6284,1542
"Pomatoschistus minutus","Pomatoschistus minutus",2379300,FALSE,7365,1167
"Pomatoschistus pictus","Pomatoschistus pictus",2379289,FALSE,2583,626
"Porichthys notatus","Porichthys notatus",2350817,FALSE,3910,306
"Praealticus natalis","Praealticus natalis",2395493,FALSE,1,1
"Premnas biaculeatus","Amphiprion biaculeatus",2398709,TRUE,528,220
"Priacanthus blochii","Priacanthus blochii",2375023,FALSE,35,34
"Priacanthus hamrur","Priacanthus hamrur",2375011,FALSE,2361,895
"Priolepis ascensionis","Priolepis ascensionis",2378464,FALSE,1,1
"Prionotus miles","Prionotus miles",5201576,FALSE,4,4
"Prionurus laticlavius","Prionurus laticlavius",5209135,FALSE,864,198
"Prionurus maculatus","Prionurus maculatus",5209139,FALSE,428,56
"Prionurus microlepidotus","Prionurus microlepidotus",5209142,FALSE,914,78
"Prionurus punctatus","Prionurus punctatus",5209140,FALSE,207,30
"Prionurus scalprum","Prionurus scalprum",5209137,FALSE,30,20
"Pristiapogon exostigma","Pristiapogon exostigma",7193009,FALSE,136,91
"Pristiapogon kallopterus","Pristiapogon kallopterus",5853528,FALSE,530,271
"Pristicon trimaculatus","Pristicon trimaculatus",7193008,FALSE,56,41
"Prognathodes aculeatus","Prognathodes aculeatus",2385596,FALSE,514,95
"Prognathodes falcifer","Prognathodes falcifer",2385594,FALSE,16,10
"Prolatilus jugularis","Prolatilus jugularis",2387103,FALSE,1149,365
"Psammoperca waigiensis","Psammoperca waigiensis",2393194,FALSE,179,68
"Pseudanthias evansi","Mirolabrichthys evansi",2387663,TRUE,131,55
"Pseudanthias hiva","Pseudanthias hiva",2387672,FALSE,2,2
"Pseudanthias huchtii","Pseudanthias huchtii",2387625,FALSE,275,113
"Pseudanthias hypselosoma","Pseudanthias hypselosoma",2387598,FALSE,81,45
"Pseudanthias ignitus","Pseudanthias ignitus",2387647,FALSE,4,4
"Pseudanthias mooreanus","Pseudanthias mooreanus",2387673,FALSE,53,7
"Pseudanthias olivaceus","Pseudanthias olivaceus",2387570,FALSE,595,40
"Pseudanthias pascalus","Mirolabrichthys pascalus",2387675,TRUE,910,148
"Pseudanthias pictilis","Pseudanthias pictilis",2387594,FALSE,20,10
"Pseudanthias pleurotaenia","Pseudanthias pleurotaenia",2387579,FALSE,167,87
"Pseudanthias rubrizonatus","Pseudanthias rubrizonatus",2387622,FALSE,56,32
"Pseudanthias squamipinnis","Pseudanthias squamipinnis",2387652,FALSE,1440,496
"Pseudanthias taeniatus","Pseudanthias taeniatus",2387556,FALSE,20,13
